user_id,engagement_score,experience_score,satisfaction_score,satisfaction_cluster
33663047808.0,0.169632,0.620994,0.395313,0
33672450536.0,0.00753364,1.01852,0.513027,1
33677031289.0,0.0065788,0.622083,0.314331,0
33652835070.0,0.167572,0.681805,0.424689,0
33679069693.0,0.160853,0.622083,0.391468,0
33730417718.5,0.602882,0.618307,0.610595,1
33699151942.0,0.0160242,0.239324,0.127674,0
33650695271.0,0.273656,0.826479,0.550067,1
33668707563.0,0.0660128,0.618307,0.34216,0
33617033833.0,0.29134,0.622083,0.456712,1
33699273600.0,0.0120659,0.646766,0.329416,0
33663706799.0,0.711074,0.626692,0.668883,1
33658857014.0,0.440339,0.826479,0.633409,1
33664991695.0,0.982012,0.238301,0.610156,1
33669296540.0,0.0152156,0.531934,0.273575,0
33651369203.0,0.223521,0.637804,0.430663,1
33633686760.0,0.0363247,0.316513,0.176419,0
33685069017.0,0.0026897,0.626692,0.314691,0
33635573427.0,0.211854,0.62849,0.420172,0
33659620352.0,0.0165248,0.0408334,0.0286791,0
33660072124.0,0.0158894,0.0631408,0.0395151,0
33668290878.0,0.00416437,1.01852,0.511342,1
33664837913.0,0.0000712901,0.618307,0.309189,0
33626267905.0,0.0125587,0.62849,0.320524,0
33609115977.0,0.0241568,0.115766,0.0699614,0
33730417718.5,0.174426,0.664622,0.419524,0
33661702699.0,0.0170639,0.0631408,0.0401023,0
33665614653.0,0.00809198,0.620994,0.314543,0
33673511144.0,0.383648,0.771497,0.577573,1
33617340134.0,0.229422,1.01852,0.623971,1
33659240734.0,0.0170639,0.157339,0.0872013,0
33650697869.0,0.0165825,0.746291,0.381437,0
33666119396.0,0.014715,0.034112,0.0244135,0
33612761062.0,0.0109029,0.620994,0.315948,0
33650037059.0,0.0170446,0.814441,0.415743,0
33662762834.0,0.0104023,1.01852,0.514461,1
33650140705.0,0.540272,0.0708297,0.305551,0
33686103962.0,0.408408,0.0635741,0.235991,0
33659073382.0,0.142428,0.620994,0.381711,0
33666033567.0,0.0161975,0.196713,0.106455,0
33660277898.0,0.0170831,1.01852,0.517801,1
33660400620.0,0.172347,0.635322,0.403835,0
33699392336.0,0.00134199,0.618672,0.310007,0
33667262176.0,0.982012,0.819193,0.900603,1
33665596600.0,0.469449,1.01852,0.743984,1
33689261312.0,0.0505141,0.622083,0.336299,0
33663163636.0,0.253729,0.826479,0.540104,1
33671941518.0,0.126891,0.626692,0.376792,0
33659322790.0,0.0174682,1.01852,0.517994,1
33684517520.0,0.0014497,0.635322,0.318386,0
33661702699.0,0.0168136,0.224584,0.120699,0
33730417718.5,0.034563,0.0631408,0.0488519,0
33661315626.0,0.395547,0.166618,0.281082,0
33609315822.0,0.0989739,0.0720853,0.0855296,0
33685401468.0,0.0154466,0.664622,0.340034,0
33669373916.0,0.370999,0.618307,0.494653,1
33664666068.0,0.00426844,0.637804,0.321036,0
33660098059.0,0.0163515,0.0657326,0.041042,0
33650748377.0,0.187461,0.618672,0.403066,0
33730417718.5,0.0167366,0.257309,0.137023,0
33664210747.0,0.414107,1.01852,0.716313,1
33658969447.0,0.0171601,0.12878,0.0729701,0
33663444154.0,0.982012,0.81155,0.896781,1
33673536690.0,0.294584,0.620994,0.457789,1
33634566618.0,0.070595,0.635322,0.352959,0
33669536587.0,0.0166788,0.438426,0.227552,0
33730417718.5,0.162278,1.01852,0.590399,1
33660405708.0,0.030414,0.649898,0.340156,0
33669174033.0,0.887297,0.62849,0.757894,1
33652715273.0,0.970759,0.0904789,0.530619,1
33648862484.0,0.96891,0.0708988,0.519905,1
33658285632.0,0.0132788,0.348669,0.180974,0
33658701907.0,0.975129,0.0720853,0.523607,1
33662434027.0,0.0164863,0.0408334,0.0286599,0
33663872513.0,0.612923,0.118215,0.365569,1
33650750179.0,0.0507066,0.626692,0.338699,0
33659505577.0,0.0150808,0.528821,0.271951,0
33667758140.0,0.982012,0.0757128,0.528862,1
33638769986.0,0.945441,0.20744,0.576441,1
33658779701.0,0.909784,0.934514,0.922149,1
33699532255.0,0.492794,0.0674196,0.280107,0
33650894290.0,0.118727,0.810548,0.464638,1
33665778430.0,0.982012,0.885792,0.933902,1
33730417718.5,0.0418214,0.111438,0.0766298,0
33667261026.0,0.0786523,0.618672,0.348662,0
33673425658.0,0.600514,0.172117,0.386316,1
33730417718.5,0.701785,0.895638,0.798711,1
33668720552.0,0.0115768,0.0704222,0.0409995,0
33663470910.0,0.949831,0.168097,0.558964,1
33667574239.0,0.370826,0.81012,0.590473,1
33659733396.0,0.112335,0.20122,0.156778,0
33730417718.5,0.951198,0.380017,0.665607,1
33605383310.0,0.106752,0.637804,0.372278,0
33659193413.0,0.659669,0.779073,0.719371,1
33662305893.0,0.869132,0.41916,0.644146,1
33659191728.0,0.370027,0.681805,0.525916,1
33688278534.0,0.0130592,0.136168,0.0746137,0
33689115740.0,0.454576,0.441696,0.448136,1
33730417718.5,0.765714,0.915642,0.840678,1
33665661114.0,0.556935,0.821218,0.689077,1
33663706799.0,0.281107,0.810411,0.545759,1
33658469353.0,0.0130978,1.01852,0.515809,1
33730417718.5,0.95424,0.393957,0.674098,1
33730417718.5,0.982012,0.271284,0.626648,1
33665657301.0,0.982012,0.810922,0.896467,1
33662617280.0,0.649763,0.648898,0.649331,1
33658832528.0,0.350745,0.180413,0.265579,0
33698135296.0,0.950986,0.204123,0.577555,1
33640600943.0,0.0199019,0.109996,0.0649487,0
33618690901.0,0.0162167,0.597382,0.3068,0
33730417718.5,0.0166403,0.0631408,0.0398906,0
33730417718.5,0.821606,1.01852,0.920063,1
33604163418.5,0.0106911,0.558793,0.284742,0
33659080102.0,0.982012,0.336164,0.659088,1
33660995421.0,0.685843,0.141608,0.413726,1
33631465850.0,0.00381781,0.328089,0.165953,0
33665665905.0,0.982012,0.1859,0.583956,1
33650103991.0,0.917283,1.01852,0.967902,1
33659131333.0,0.0498403,0.626692,0.338266,0
33659733415.0,0.900187,0.227047,0.563617,1
33730417718.5,0.0159664,0.0720853,0.0440259,0
33626525765.0,0.571288,0.129319,0.350304,0
33658211925.0,0.017988,0.0631408,0.0405644,0
33730417718.5,0.28619,0.798278,0.542234,1
33616720564.0,0.815541,0.156855,0.486198,1
33669066586.0,0.730029,0.259276,0.494653,1
33645618461.0,0.969815,0.246241,0.608028,1
33650272492.0,0.723781,1.01852,0.87115,1
33652813347.0,0.982012,0.14468,0.563346,1
33650817386.0,0.945961,0.210504,0.578232,1
33663991317.0,0.982012,0.81012,0.896066,1
33624336392.0,0.982012,0.809581,0.895797,1
33681807455.0,0.63542,0.0990859,0.367253,1
33663477858.0,0.642062,0.81155,0.726806,1
33622727055.0,0.963038,0.180903,0.57197,1
33661616582.0,0.82691,0.622083,0.724496,1
33665222985.0,0.642072,0.170239,0.406155,1
33622981508.0,0.982012,0.437603,0.709808,1
33660452751.0,0.965291,0.845072,0.905181,1
33663615326.0,0.144546,0.618672,0.381609,0
33617194933.0,0.709746,0.293979,0.501863,1
33650432949.0,0.151342,1.01852,0.584931,1
33659483574.0,0.343949,0.431431,0.38769,0
33662768344.0,0.246163,0.174968,0.210565,0
33661242620.0,0.369584,1.01852,0.694052,1
33660798120.0,0.0823585,0.451363,0.266861,0
33658850264.0,0.016621,0.273075,0.144848,0
33667680614.0,0.662817,0.889797,0.776307,1
33665989914.0,0.674532,0.0898573,0.382195,1
33660851629.0,0.863731,0.201655,0.532693,1
33679404143.0,0.0313574,0.737536,0.384447,0
33730417718.5,0.27202,0.703298,0.487659,1
33660528774.0,0.607214,0.340677,0.473946,1
33662351195.0,0.795229,0.934514,0.864872,1
33668954226.0,0.298454,0.279214,0.288834,0
33698056047.0,0.286748,0.109996,0.198372,0
33659336734.0,0.0161397,0.681805,0.348972,0
33695577926.0,0.982012,0.0768077,0.52941,1
33730417718.5,0.974263,0.178083,0.576173,1
33658300094.0,0.982012,0.834712,0.908362,1
33662865207.0,0.575071,0.182837,0.378954,1
33650154303.0,0.00831157,0.620994,0.314653,0
33730417718.5,0.532801,0.618672,0.575737,1
33664626448.0,0.0158124,0.0747393,0.0452759,0
33730417718.5,0.554548,0.460909,0.507729,1
33662918882.0,0.437961,0.812295,0.625128,1
33667475233.0,0.169652,0.722822,0.446237,1
33621250040.0,0.951255,0.547143,0.749199,1
33730417718.5,0.0944109,0.169399,0.131905,0
33730417718.5,0.349686,0.681805,0.515746,1
33730417718.5,0.982012,0.215996,0.599004,1
33669596538.0,0.982012,1.01852,1.00027,1
33664139437.0,0.965098,0.184311,0.574704,1
33730417718.5,0.982012,0.167407,0.574709,1
33730417718.5,0.905366,0.809615,0.857491,1
33668833180.0,0.0165825,0.826479,0.421531,0
33668662218.0,0.0053773,0.476676,0.241027,0
33668497481.0,0.0151386,0.110122,0.0626305,0
33699384415.0,0.982012,0.824182,0.903097,1
33663230663.0,0.681329,0.817757,0.749543,1
33699493298.0,0.502844,0.31918,0.411012,1
33663533706.0,0.982012,0.95087,0.966441,1
33623553610.0,0.415445,0.826479,0.620962,1
33623553610.0,0.017911,0.0631408,0.0405259,0
33645280808.0,0.982012,0.0323887,0.5072,1
33658322759.0,0.966735,0.303665,0.6352,1
33699501098.0,0.206675,0.364062,0.285369,0
33614350084.0,0.23644,0.0245143,0.130477,0
33663364267.0,0.059794,0.635882,0.347838,0
33730417718.5,0.73463,0.0544757,0.394553,1
33650875036.0,0.722588,0.906689,0.814638,1
33667875404.0,0.888154,0.11419,0.501172,1
33661767156.0,0.982012,0.157465,0.569738,1
33630344730.0,0.855472,0.389169,0.622321,1
33667511830.0,0.00793795,0.40258,0.205259,0
33730417718.5,0.0165055,0.465094,0.2408,0
33730417718.5,0.00443391,0.107961,0.0561973,0
33665709123.0,0.0164285,0.615322,0.315875,0
33698940861.0,0.874138,0.839681,0.85691,1
33628721852.0,0.941436,0.0932064,0.517321,1
33730417718.5,0.817534,0.0462472,0.43189,1
33695809677.0,0.879654,0.11419,0.496922,1
33615769640.0,0.287422,0.133532,0.210477,0
33662793071.0,0.0476647,0.146311,0.0969876,0
33659419603.0,0.206194,1.01852,0.612357,1
33650038137.0,0.977516,0.710356,0.843936,1
33664194788.0,0.245816,0.202368,0.224092,0
33659517599.0,0.0170061,1.01852,0.517763,1
33662464728.0,0.946808,0.386553,0.66668,1
33659804812.0,0.982012,0.592149,0.78708,1
33667656854.0,0.24185,0.237004,0.239427,0
33730417718.5,0.982012,0.109996,0.546004,1
33660869119.0,0.516205,0.746291,0.631248,1
33650523046.0,0.982012,0.194401,0.588207,1
33629701647.0,0.982012,0.052864,0.517438,1
33646783690.0,0.982012,0.350883,0.666447,1
33677914946.0,0.94494,0.0726935,0.508817,1
33659608612.0,0.762114,0.89389,0.828002,1
33666752256.0,0.945787,0.595983,0.770885,1
33661918594.0,0.545104,0.423973,0.484538,1
33667824620.0,0.941995,0.471614,0.706804,1
33664634048.0,0.172617,1.01852,0.595568,1
33730417718.5,0.0155236,0.585195,0.30036,0
33658996151.0,0.493718,0.819193,0.656456,1
33669141347.0,0.945152,0.034112,0.489632,1
33664095315.0,0.616764,0.648436,0.6326,1
33647092072.0,0.982012,0.423563,0.702787,1
33646809758.0,0.200822,0.205074,0.202948,0
33730417718.5,0.81892,0.114434,0.466677,1
33658752330.0,0.507917,1.01852,0.763218,1
33668724552.0,0.671548,0.320952,0.49625,1
33666672102.0,0.458119,0.984316,0.721217,1
33659752381.0,0.829384,0.818165,0.823775,1
33665052289.0,0.427882,0.80974,0.618811,1
33730417718.5,0.587759,1.01852,0.803139,1
33662579481.0,0.177699,0.0907529,0.134226,0
33663122881.0,0.0178725,0.157689,0.0877806,0
33663786466.0,0.451602,0.410428,0.431015,1
33663786466.0,0.0161205,0.0631408,0.0396306,0
33730417718.5,0.832541,0.233195,0.532868,1
33664145334.0,0.585728,0.830172,0.70795,1
33668063550.0,0.00846559,0.188487,0.098476,0
33665755648.0,0.011519,0.649898,0.330709,0
33730417718.5,0.0139064,0.107184,0.0605454,0
33650725247.0,0.0037408,0.649898,0.32682,0
33650987435.0,0.982012,1.01852,1.00027,1
33658888112.0,0.231569,0.95087,0.59122,1
33699494021.0,0.79496,0.824182,0.809571,1
33661627617.0,0.492977,0.812535,0.652756,1
33663796570.0,0.129143,0.155554,0.142349,0
33650212898.0,0.639136,0.52151,0.580323,1
33730417718.5,0.933485,0.441696,0.68759,1
33730417718.5,0.736979,0.970437,0.853708,1
33658324777.0,0.0249461,1.01852,0.521733,1
33730417718.5,0.936893,0.200016,0.568454,1
33659129782.0,0.972453,0.95087,0.961662,1
33668020698.0,0.982012,0.834712,0.908362,1
33637805927.0,0.00331724,0.162601,0.0829593,0
33730417718.5,0.00694461,0.331466,0.169205,0
33699866981.0,0.0124431,0.11724,0.0648415,0
33669693897.0,0.96169,0.822407,0.892048,1
33660938137.0,0.548984,0.33105,0.440017,1
33650576481.0,0.213529,0.771497,0.492513,1
33664848078.0,0.923425,0.244989,0.584207,1
33730417718.5,0.941051,0.188724,0.564887,1
33730417718.5,0.66326,0.0998351,0.381547,1
33663963513.0,0.966889,0.0635741,0.515231,1
33730417718.5,0.379365,0.708925,0.544145,1
33667632635.0,0.656954,0.813156,0.735055,1
33669725585.0,0.0717116,0.119932,0.0958217,0
33669725585.0,0.0162937,0.0924815,0.0543876,0
33664673036.0,0.185997,0.490117,0.338057,0
33650620213.0,0.951294,1.01852,0.984907,1
33658164666.0,0.32331,0.618672,0.470991,1
33666063854.0,0.594777,0.207023,0.4009,1
33669545343.0,0.0769292,0.139,0.107965,0
33661430454.0,0.956954,0.81155,0.884252,1
33698245979.0,0.0122969,0.840444,0.42637,0
33668969484.0,0.337807,0.461848,0.399827,0
33669377005.0,0.4318,0.0185268,0.225164,0
33658276238.0,0.152603,0.620994,0.386798,0
33610737881.0,0.00626294,0.201154,0.103708,0
33608360519.0,0.180876,0.620994,0.400935,0
33730417718.5,0.000340832,0.618307,0.309324,0
33646268749.0,0.982012,0.649898,0.815955,1
33660355110.0,0.319401,1.01852,0.66896,1
33608455535.0,0.351303,0.0708297,0.211067,0
33730417718.5,0.982012,0.382508,0.68226,1
33730417718.5,0.982012,0.860339,0.921175,1
33665370471.0,0.982012,0.857085,0.919548,1
33646061230.0,0.236883,0.10384,0.170361,0
33660268246.0,0.446481,1.01852,0.7325,1
33611873779.0,0.126486,0.0501624,0.0883244,0
33650511238.0,0.740839,1.01852,0.87968,1
33664652916.0,0.404567,0.664622,0.534595,1
33664109554.0,0.629018,0.572777,0.600898,1
33614386956.0,0.949985,0.218773,0.584379,1
33630095717.0,0.498281,0.229665,0.363973,0
33673028633.0,0.420017,0.448164,0.434091,1
33730417718.5,0.426775,0.433596,0.430186,1
33607250968.0,0.805712,0.364062,0.584887,1
33660025003.0,0.0509762,0.664622,0.357799,0
33625146397.0,0.550129,0.16248,0.356305,1
33665072640.0,0.736729,0.0323887,0.384559,1
33665329660.0,0.743159,0.664622,0.703891,1
33665606700.0,0.0175644,0.812295,0.41493,0
33662512707.0,0.0162552,0.860339,0.438297,0
33679441945.0,0.218458,0.826068,0.522263,1
33662830284.0,0.428084,0.867139,0.647611,1
33658034266.0,0.982012,0.483743,0.732877,1
33668089546.0,0.962557,0.722822,0.842689,1
33621250040.0,0.0179495,0.0631408,0.0405452,0
33663920303.0,0.00404885,0.535745,0.269897,0
33688402551.0,0.982012,0.0924815,0.537247,1
33672904908.0,0.648762,0.375788,0.512275,1
33664781935.0,0.0833019,0.906689,0.494996,1
33681852764.0,0.982012,0.506588,0.7443,1
33662878097.0,0.0445457,0.127162,0.0858536,0
33699777496.0,0.980751,0.809809,0.89528,1
33631087691.0,0.383254,0.651035,0.517144,1
33658075009.0,0.570133,0.839681,0.704907,1
33664358642.0,0.000398591,0.0245143,0.0124565,0
33658032908.0,0.270345,0.622083,0.446214,1
33662279740.0,0.621047,0.92492,0.772984,1
33658853513.0,0.139636,0.520522,0.330079,0
33699192461.0,0.89134,0.46324,0.67729,1
33675531433.0,0.774686,0.206095,0.490391,1
33730417718.5,0.208793,0.111129,0.159961,0
33621031512.0,0.890031,0.253497,0.571764,1
33662015720.0,0.715628,0.0657326,0.39068,1
33667552019.0,0.638471,0.267428,0.45295,1
33659472032.0,0.489434,1.00971,0.74957,1
33662114989.0,0.982012,1.01852,1.00027,1
33667939641.0,0.954702,0.881877,0.918289,1
33666884904.0,0.736671,0.116825,0.426748,1
33660914603.0,0.425995,1.01852,0.722257,1
33621933111.0,0.951871,0.290628,0.62125,1
33661796951.0,0.228777,1.01852,0.623649,1
33666943279.0,0.409476,1.01852,0.713998,1
33666809240.0,0.711286,0.078389,0.394838,1
33698071599.0,0.137249,0.635432,0.38634,0
33668790467.0,0.00535805,0.188487,0.0969223,0
33730417718.5,0.255712,0.620994,0.438353,1
33730417718.5,0.969276,0.274279,0.621778,1
33646734959.0,0.982012,0.641858,0.811935,1
33730417718.5,0.982012,0.450977,0.716494,1
33663864947.0,0.982012,1.01852,1.00027,1
33659553991.0,0.962711,0.550961,0.756836,1
33659306646.0,0.0157547,0.14322,0.0794871,0
33662201958.0,0.0707105,0.635322,0.353016,0
33635184097.0,0.950928,0.123339,0.537133,1
33730417718.5,0.0235599,0.767522,0.395541,0
33658817649.0,0.0168136,0.099597,0.0582053,0
33621110693.0,0.792101,0.389169,0.590635,1
33730417718.5,0.982012,0.223577,0.602795,1
33664323632.0,0.00729116,0.626692,0.316992,0
33647130238.0,0.00897761,0.515294,0.262136,0
33666483843.0,0.942534,0.625816,0.784175,1
33663636106.0,0.531078,0.620994,0.576036,1
33661551688.0,0.768063,0.272643,0.520353,1
33665340923.0,0.982012,0.288016,0.635014,1
33730417718.5,0.9733,0.11724,0.54527,1
33681978245.0,0.215936,0.148075,0.182005,0
33661416709.0,0.965657,0.965091,0.965374,1
33650833875.0,0.357946,0.620994,0.48947,1
33695139212.0,0.449243,0.289064,0.369154,0
33650245260.0,0.25862,0.635322,0.446971,1
33660844071.0,0.500476,0.95087,0.725673,1
33663360934.0,0.016082,0.154423,0.0852526,0
33730417718.5,0.982012,0.132065,0.557038,1
33664550862.0,0.976554,0.62849,0.802522,1
33665100317.0,0.133764,0.284065,0.208915,0
33665131446.0,0.234072,0.771497,0.502785,1
33673777486.0,0.0162167,0.0975485,0.0568826,0
33667216652.0,0.712403,0.227596,0.469999,1
33617073625.0,0.75449,0.212599,0.483545,1
33673033195.0,0.958321,0.736793,0.847557,1
33667709029.0,0.616879,0.939426,0.778153,1
33730417718.5,0.982012,0.0594594,0.520736,1
33688330821.0,0.183494,0.157371,0.170433,0
33665176421.0,0.982012,0.143816,0.562914,1
33661958442.0,0.0160435,0.681805,0.348924,0
33730417718.5,0.939684,0.288367,0.614026,1
33659653342.0,0.946269,0.0626924,0.504481,1
33665235839.0,0.962018,0.129547,0.545782,1
33668766119.0,0.0104793,0.0410787,0.025779,0
33667520556.0,0.0144455,0.157465,0.0859552,0
33665599439.0,0.762239,0.89389,0.828065,1
33664018740.0,0.402353,1.01852,0.710436,1
33730417718.5,0.0167366,0.14699,0.0818635,0
33664049067.0,0.973724,0.621182,0.797453,1
33667695445.0,0.982012,0.548783,0.765397,1
33659908823.0,0.381146,0.975851,0.678498,1
33662640051.0,0.658677,1.00391,0.831291,1
33730417718.5,0.0153889,0.148467,0.0819281,0
33730417718.5,0.0175837,0.0631408,0.0403623,0
33669326313.0,0.0144262,0.148467,0.0814468,0
33667176614.0,0.425389,1.01852,0.721954,1
33658773293.0,0.39855,0.834712,0.616631,1
33667378541.0,0.0152926,0.136659,0.0759756,0
33698782182.0,0.982012,0.934514,0.958263,1
33730417718.5,0.634024,1.01852,0.826272,1
33669972296.0,0.0145417,0.148092,0.0813169,0
33730417718.5,0.0166403,0.14699,0.0818154,0
33667265795.0,0.0412919,0.874321,0.457807,0
33660654764.0,0.953758,1.01852,0.986139,1
33660394384.0,0.52434,0.939426,0.731883,1
33730417718.5,0.519921,0.839681,0.679801,1
33667439573.0,0.221509,0.333738,0.277624,0
33698551844.0,0.982012,0.834712,0.908362,1
33661347435.0,0.844382,1.01852,0.931451,1
33665248866.0,0.429191,0.906689,0.66794,1
33730417718.5,0.309881,1.01852,0.6642,1
33662008189.0,0.609101,0.102585,0.355843,1
33669934687.0,0.12253,1.01852,0.570525,1
33659365475.0,0.489367,1.01852,0.753943,1
33669938867.0,0.674195,0.420906,0.547551,1
33665196115.0,0.554605,1.01852,0.786562,1
33730417718.5,0.556675,0.951539,0.754107,1
33662901340.0,0.762364,1.01852,0.890442,1
33730417718.5,0.0145802,1.01852,0.51655,1
33730417718.5,0.407638,0.984316,0.695977,1
33618541022.0,0.982012,0.129319,0.555665,1
33664590120.0,0.927103,0.115766,0.521434,1
33685997930.0,0.982012,0.186562,0.584287,1
33661305358.0,0.982012,0.810548,0.89628,1
33662319495.0,0.305424,0.889797,0.59761,1
33730417718.5,0.491812,0.150128,0.32097,0
33669071441.0,0.289684,0.92492,0.607302,1
33659232066.0,0.439655,1.01852,0.729087,1
33730417718.5,0.0150886,0.11724,0.0661643,0
33661857516.0,0.126794,0.518307,0.322551,0
33663837256.0,0.016005,0.0199727,0.0179888,0
33698383305.0,0.953816,0.0828541,0.518335,1
33663789993.0,0.0153889,0.618672,0.31703,0
33605108398.0,0.512355,0.0812168,0.296786,0
33664396738.0,0.966889,0.247197,0.607043,1
33650908279.0,0.84804,0.0864754,0.467258,1
33650221788.0,0.416032,0.157371,0.286701,0
33626381413.0,0.5581,0.137816,0.347958,0
33658679729.0,0.357253,0.826479,0.591866,1
33658253274.0,0.0172949,0.0631408,0.0402179,0
33658253274.0,0.375427,1.01852,0.696974,1
33698638036.0,0.469401,0.437458,0.453429,1
33663991310.0,0.0167751,0.148467,0.0826213,0
33608589700.0,0.97151,0.759824,0.865667,1
33673714273.0,0.202189,0.414355,0.308272,0
33673714273.0,0.0165825,0.0631408,0.0398617,0
33660167861.0,0.982012,0.152398,0.567205,1
33659728521.0,0.793448,0.481795,0.637621,1
33662380947.0,0.0123739,0.242069,0.127221,0
33730417718.5,0.205135,0.113823,0.159479,0
33681123273.0,0.380866,0.262554,0.32171,0
33730417718.5,0.0178725,0.85596,0.436916,0
33604163418.5,0.982012,0.113664,0.547838,1
33646042168.0,0.571384,0.280931,0.426158,1
33651007613.0,0.292158,0.618672,0.455415,1
33669025658.0,0.982012,0.145857,0.563934,1
33665349995.0,0.788269,0.0932064,0.440738,1
33730417718.5,0.702815,0.134813,0.418814,1
33730417718.5,0.1313,0.266281,0.19879,0
33632771661.0,0.279278,0.85393,0.566604,1
33730417718.5,0.0165055,0.57105,0.293778,0
33661447499.0,0.866475,0.0606022,0.463538,1
33730417718.5,0.0137716,0.257208,0.13549,0
33604163418.5,0.899908,0.60995,0.754929,1
33662746517.0,0.952083,0.822407,0.887245,1
33636448712.0,0.982012,0.664622,0.823317,1
33658978531.0,0.0250809,0.816434,0.420758,0
33660686958.0,0.0630093,0.0990859,0.0810476,0
33730417718.5,0.954355,0.11724,0.535797,1
33699504757.0,0.958918,0.462911,0.710915,1
33659991714.0,0.303113,0.809615,0.556364,1
33730417718.5,0.695807,0.881877,0.788842,1
33660705680.0,0.957724,0.85596,0.906842,1
33660794536.0,0.142986,0.637804,0.390395,0
33618037808.0,0.0897324,0.11965,0.104691,0
33699942950.0,0.19444,1.01852,0.60648,1
33669920297.0,0.226448,0.0324391,0.129443,0
33635303981.0,0.982012,0.142938,0.562475,1
33666183257.0,0.158417,0.618307,0.388362,0
33628070848.0,0.0508125,0.592942,0.321877,0
33660089819.0,0.185073,0.626692,0.405883,0
33659677977.0,0.0102676,0.535415,0.272841,0
33647809918.0,0.70191,0.0323887,0.367149,1
33667759733.0,0.982012,0.0199727,0.500992,1
33730417718.5,0.626361,0.518902,0.572632,1
33615855529.0,0.942033,0.0811799,0.511607,1
33650672014.0,0.536103,0.981332,0.758718,1
33658230631.0,0.663779,0.365854,0.514817,1
33659379364.0,0.982012,0.510968,0.74649,1
33666718346.0,0.534486,0.618672,0.576579,1
33688226842.0,0.411238,0.618307,0.514773,1
33650913122.0,0.741898,0.233816,0.487857,1
33730417718.5,0.211171,0.202616,0.206893,0
33664649968.0,0.14185,0.635322,0.388586,0
33659715585.0,0.721096,0.507405,0.61425,1
33662216641.0,0.457166,0.540759,0.498963,1
33730417718.5,0.516629,0.889797,0.703213,1
33604163418.5,0.982012,0.830809,0.90641,1
33665210551.0,0.701255,0.147396,0.424326,1
33663004958.0,0.0046842,0.111129,0.0579065,0
33617544505.0,0.961883,0.810548,0.886216,1
33617228473.0,0.00331724,0.554395,0.278856,0
33660893781.0,0.953585,0.115039,0.534312,1
33629604751.0,0.166263,0.115039,0.140651,0
33667565337.0,0.786517,0.139,0.462759,1
33680927895.0,0.368169,0.0594594,0.213814,0
